Step,x,y,obs_x,obs_y,u_nom_v,u_nom_w,us0v,us0w,us1v,us1w,us2v,us2w
2504,2.1661619708032087,2.139895450930757,1.344822695035461,1.344822695035461,-0.8446514424225011,-3.1910167468518824,1.7959702,-1.6257257,1.7959702,-1.6257257,1.7959702,-1.6257257
2505,2.1668292404427123,2.141562862242946,1.3446808510638297,1.3446808510638297,-0.8446514424225011,-3.1910167468518824,1.7879702,-1.6557257,1.7879702,-1.6557257,1.7879702,-1.6557257
2506,2.167496235584819,2.143221764051886,1.3445390070921985,1.3445390070921985,-0.8446514424225011,-3.1910167468518824,1.7799702,-1.6857257,1.7799702,-1.6857257,1.7799702,-1.6857257
2507,2.1681629798443565,2.1448721416750836,1.3443971631205673,1.3443971631205673,-0.8446514424225011,-3.1910167468518824,1.7719702,-1.7157257,1.7719702,-1.7157257,1.7719702,-1.7157257
2508,2.1688294960860617,2.1465139805166875,1.3442553191489361,1.3442553191489361,-0.8446514424225011,-3.1910167468518824,1.7639701,-1.7457256,1.7639701,-1.7457256,1.7639701,-1.7457256
2509,2.1694958064238996,2.148147266067786,1.344113475177305,1.344113475177305,-0.8446514424225011,-3.1910167468518824,1.7559701,-1.7757256,1.7559701,-1.7757256,1.7559701,-1.7757256
2510,2.1701619322204015,2.149771983906812,1.3439716312056738,1.3439716312056738,-0.8446514424225011,-3.1910167468518824,1.7479701,-1.8057256,1.7479701,-1.8057256,1.7479701,-1.8057256
2511,2.170827894086029,2.151388119700062,1.3438297872340426,1.3438297872340426,-0.8446514424225011,-3.1910167468518824,1.7399701,-1.8357255,1.7399701,-1.8357255,1.7399701,-1.8357255
2512,2.1714937118785578,2.152995659202322,1.3436879432624114,1.3436879432624114,-0.8446514424225011,-3.1910167468518824,1.7319701,-1.8657255,1.7319701,-1.8657255,1.7319701,-1.8657255
2513,2.172159404702492,2.1545945882576003,1.3435460992907802,1.3435460992907802,-0.8446514424225011,-3.1910167468518824,1.72397,-1.8957255,1.72397,-1.8957255,1.72397,-1.8957255
2514,2.1728249909084982,2.1561848927999776,1.343404255319149,1.343404255319149,-0.8446514424225011,-3.1910167468518824,1.71597,-1.9257255,1.71597,-1.9257255,1.71597,-1.9257255
2515,2.1734904880928645,2.157766558854558,1.3432624113475176,1.3432624113475176,-0.8446514424225011,-3.1910167468518824,1.70797,-1.9557254,1.70797,-1.9557254,1.70797,-1.9557254
2516,2.174155913096989,2.1593395725385336,1.3431205673758866,1.3431205673758866,-0.8446514424225011,-3.1910167468518824,1.69997,-1.9857254,1.69997,-1.9857254,1.69997,-1.9857254
2517,2.1748212820068917,2.1609039200623608,1.3429787234042552,1.3429787234042552,-0.8446514424225011,-3.1910167468518824,1.69197,-2.0157254,1.69197,-2.0157254,1.69197,-2.0157254
2518,2.175486610152754,2.162459587731039,1.3428368794326242,1.3428368794326242,-0.8446514424225011,-3.1910167468518824,1.68397,-2.0457253,1.68397,-2.0457253,1.68397,-2.0457253
2519,2.1761519121084856,2.1640065619455062,1.3426950354609928,1.3426950354609928,-0.8446514424225011,-3.1910167468518824,1.67597,-2.0757253,1.67597,-2.0757253,1.67597,-2.0757253
2520,2.1768172016913194,2.1655448292041384,1.3425531914893616,1.3425531914893616,-0.8446514424225011,-3.1910167468518824,1.66797,-2.1057253,1.66797,-2.1057253,1.66797,-2.1057253
2521,2.1774824919614346,2.167074376104359,1.3424113475177304,1.3424113475177304,-0.8446514424225011,-3.1910167468518824,1.6599699,-2.1357253,1.6599699,-2.1357253,1.6599699,-2.1357253
2522,2.178147795221611,2.1685951893443605,1.3422695035460992,1.3422695035460992,-0.8446514424225011,-3.1910167468518824,1.6519699,-2.1657252,1.6519699,-2.1657252,1.6519699,-2.1657252
2523,2.1788131230169103,2.170107255724929,1.342127659574468,1.342127659574468,-0.8446514424225011,-3.1910167468518824,1.6439699,-2.1957252,1.6439699,-2.1957252,1.6439699,-2.1957252
2524,2.1794784861343914,2.1716105621513835,1.3419858156028368,1.3419858156028368,-0.8446514424225011,-3.1910167468518824,1.6359699,-2.2257252,1.6359699,-2.2257252,1.6359699,-2.2257252
2525,2.1801438946028533,2.173105095635619,1.3418439716312056,1.3418439716312056,-1.1162908335026132,-2.2193165651709883,1.6279699,-2.2193165,1.6279699,-2.2193165,1.6279699,-2.2193165
2526,2.1808093576926146,2.1745908432982612,1.3417021276595744,1.3417021276595744,-1.1162908335026132,-2.2193165651709883,1.6199698,-2.2193165,1.6199698,-2.2193165,1.6199698,-2.2193165
2527,2.1814748301411404,2.176067816600868,1.3415602836879432,1.3415602836879432,-1.1162908335026132,-2.2193165651709883,1.6119698,-2.2193165,1.6119698,-2.2193165,1.6119698,-2.2193165
2528,2.182140276296133,2.1775360228556715,1.341418439716312,1.341418439716312,-1.1162908335026132,-2.2193165651709883,1.6039698,-2.2193165,1.6039698,-2.2193165,1.6039698,-2.2193165
2529,2.1828056605378774,2.1789954694898985,1.3412765957446808,1.3412765957446808,-1.1162908335026132,-2.2193165651709883,1.5959698,-2.2193165,1.5959698,-2.2193165,1.5959698,-2.2193165
2530,2.1834709472795746,2.1804461640456614,1.3411347517730496,1.3411347517730496,-1.1162908335026132,-2.2193165651709883,1.5879698,-2.2193165,1.5879698,-2.2193165,1.5879698,-2.2193165
2531,2.184136100967677,2.181888114179848,1.3409929078014184,1.3409929078014184,-1.1162908335026132,-2.2193165651709883,1.5799698,-2.2193165,1.5799698,-2.2193165,1.5799698,-2.2193165
2532,2.184801086082222,2.1833213276640118,1.3408510638297872,1.3408510638297872,-1.1162908335026132,-2.2193165651709883,1.5719697,-2.2193165,1.5719697,-2.2193165,1.5719697,-2.2193165
2533,2.185465867137167,2.1847458123842602,1.340709219858156,1.340709219858156,-1.1162908335026132,-2.2193165651709883,1.5639697,-2.2193165,1.5639697,-2.2193165,1.5639697,-2.2193165
2534,2.1861304086807216,2.1861615763411417,1.3405673758865249,1.3405673758865249,-1.1162908335026132,-2.2193165651709883,1.5559697,-2.2193165,1.5559697,-2.2193165,1.5559697,-2.2193165
2535,2.1867946752956806,2.1875686276495325,1.3404255319148937,1.3404255319148937,-1.1162908335026132,-2.2193165651709883,1.5479697,-2.2193165,1.5479697,-2.2193165,1.5479697,-2.2193165
2536,2.1874586315997573,2.188966974538523,1.3402836879432622,1.3402836879432622,-1.1162908335026132,-2.2193165651709883,1.5399697,-2.2193165,1.5399697,-2.2193165,1.5399697,-2.2193165
2537,2.1881222422459157,2.190356625351302,1.3401418439716313,1.3401418439716313,-1.1162908335026132,-2.2193165651709883,1.5319697,-2.2193165,1.5319697,-2.2193165,1.5319697,-2.2193165
2538,2.188785471922703,2.1917375885450396,1.3399999999999999,1.3399999999999999,-1.1162908335026132,-2.2193165651709883,1.5239697,-2.2193165,1.5239697,-2.2193165,1.5239697,-2.2193165
2539,2.189448285354581,2.193109872690773,1.3398581560283689,1.3398581560283689,-1.1162908335026132,-2.2193165651709883,1.5159696,-2.2193165,1.5159696,-2.2193165,1.5159696,-2.2193165
2540,2.1901106473022574,2.194473486473286,1.3397163120567375,1.3397163120567375,-1.1162908335026132,-2.2193165651709883,1.5079696,-2.2193165,1.5079696,-2.2193165,1.5079696,-2.2193165
2541,2.190772522563017,2.1958284386909908,1.3395744680851063,1.3395744680851063,-1.1162908335026132,-2.2193165651709883,1.4999696,-2.2193165,1.4999696,-2.2193165,1.4999696,-2.2193165
2542,2.1914338759710517,2.197174738255808,1.339432624113475,1.339432624113475,-1.1162908335026132,-2.2193165651709883,1.4919696,-2.2193165,1.4919696,-2.2193165,1.4919696,-2.2193165
2543,2.192094672397793,2.1985123941930476,1.3392907801418439,1.3392907801418439,-1.1162908335026132,-2.2193165651709883,1.4839696,-2.2193165,1.4839696,-2.2193165,1.4839696,-2.2193165
2544,2.1927548767522396,2.199841415641285,1.3391489361702127,1.3391489361702127,-1.1162908335026132,-2.2193165651709883,1.4759696,-2.2193165,1.4759696,-2.2193165,1.4759696,-2.2193165
2545,2.193414453981288,2.2011618118522405,1.3390070921985815,1.3390070921985815,-1.1162908335026132,-2.2193165651709883,1.4679695,-2.2193165,1.4679695,-2.2193165,1.4679695,-2.2193165
2546,2.1940733690700616,2.2024735921906546,1.3388652482269503,1.3388652482269503,-1.1162908335026132,-2.2193165651709883,1.4599695,-2.2193165,1.4599695,-2.2193165,1.4599695,-2.2193165
2547,2.1947315870422406,2.2037767661341645,1.338723404255319,1.338723404255319,-1.1162908335026132,-2.2193165651709883,1.4519695,-2.2193165,1.4519695,-2.2193165,1.4519695,-2.2193165
2548,2.195389072960389,2.205071343273179,1.338581560283688,1.338581560283688,-1.1162908335026132,-2.2193165651709883,1.4439695,-2.2193165,1.4439695,-2.2193165,1.4439695,-2.2193165
2549,2.196045791926283,2.2063573333107516,1.3384397163120567,1.3384397163120567,-1.1162908335026132,-2.2193165651709883,1.4359695,-2.2193165,1.4359695,-2.2193165,1.4359695,-2.2193165
2550,2.196701709081241,2.207634746062454,1.3382978723404255,1.3382978723404255,-0.37530995872709993,-2.2089957518533607,1.4279695,-2.2089958,1.4279695,-2.2089958,1.4279695,-2.2089958
2551,2.197356789606448,2.2089035914562487,1.3381560283687943,1.3381560283687943,-0.37530995872709993,-2.2089957518533607,1.4199694,-2.2089958,1.4199694,-2.2089958,1.4199694,-2.2089958
2552,2.1980109857162407,2.210163886284164,1.3380141843971631,1.3380141843971631,-0.37530995872709993,-2.2089957518533607,1.4119694,-2.2089958,1.4119694,-2.2089958,1.4119694,-2.2089958
2553,2.198664262848877,2.211415640679719,1.337872340425532,1.337872340425532,-0.37530995872709993,-2.2089957518533607,1.4039694,-2.2089958,1.4039694,-2.2089958,1.4039694,-2.2089958
2554,2.1993165864831448,2.2126588648873633,1.3377304964539007,1.3377304964539007,-0.37530995872709993,-2.2089957518533607,1.3959694,-2.2089958,1.3959694,-2.2089958,1.3959694,-2.2089958
2555,2.1999679221386845,2.213893569262345,1.3375886524822693,1.3375886524822693,-0.37530995872709993,-2.2089957518533607,1.3879694,-2.2089958,1.3879694,-2.2089958,1.3879694,-2.2089958
2556,2.2006182353763095,2.2151197642705815,1.3374468085106384,1.3374468085106384,-0.37530995872709993,-2.2089957518533607,1.3799694,-2.2089958,1.3799694,-2.2089958,1.3799694,-2.2089958
2557,2.201267491798326,2.2163374604885293,1.337304964539007,1.337304964539007,-0.37530995872709993,-2.2089957518533607,1.3719693,-2.2089958,1.3719693,-2.2089958,1.3719693,-2.2089958
2558,2.201915657048855,2.217546668603049,1.337163120567376,1.337163120567376,-0.37530995872709993,-2.2089957518533607,1.3639693,-2.2089958,1.3639693,-2.2089958,1.3639693,-2.2089958
2559,2.20256269681415,2.2187473994112734,1.3370212765957445,1.3370212765957445,-0.37530995872709993,-2.2089957518533607,1.3559693,-2.2089958,1.3559693,-2.2089958,1.3559693,-2.2089958
2560,2.2032085768229184,2.2199396638204734,1.3368794326241136,1.3368794326241136,-0.37530995872709993,-2.2089957518533607,1.3479693,-2.2089958,1.3479693,-2.2089958,1.3479693,-2.2089958
2561,2.203853262846639,2.221123472847922,1.3367375886524822,1.3367375886524822,-0.37530995872709993,-2.2089957518533607,1.3399693,-2.2089958,1.3399693,-2.2089958,1.3399693,-2.2089958
2562,2.2044967206998822,2.2222988376207606,1.336595744680851,1.336595744680851,-0.37530995872709993,-2.2089957518533607,1.3319693,-2.2089958,1.3319693,-2.2089958,1.3319693,-2.2089958
2563,2.2051389162406263,2.223465769375859,1.3364539007092198,1.3364539007092198,-0.37530995872709993,-2.2089957518533607,1.3239692,-2.2089958,1.3239692,-2.2089958,1.3239692,-2.2089958
2564,2.205779815370577,2.2246242794596807,1.3363120567375886,1.3363120567375886,-0.37530995872709993,-2.2089957518533607,1.3159692,-2.2089958,1.3159692,-2.2089958,1.3159692,-2.2089958
2565,2.2064193840354847,2.225774379328142,1.3361702127659574,1.3361702127659574,-0.37530995872709993,-2.2089957518533607,1.3079692,-2.2089958,1.3079692,-2.2089958,1.3079692,-2.2089958
2566,2.207057588225461,2.226916080546475,1.3360283687943262,1.3360283687943262,-0.37530995872709993,-2.2089957518533607,1.2999692,-2.2089958,1.2999692,-2.2089958,1.2999692,-2.2089958
2567,2.2076943939752955,2.228049394789085,1.335886524822695,1.335886524822695,-0.37530995872709993,-2.2089957518533607,1.2919692,-2.2089958,1.2919692,-2.2089958,1.2919692,-2.2089958
2568,2.2083297673647726,2.229174333839411,1.3357446808510638,1.3357446808510638,-0.37530995872709993,-2.2089957518533607,1.2839692,-2.2089958,1.2839692,-2.2089958,1.2839692,-2.2089958
2569,2.2089636745189867,2.2302909095897836,1.3356028368794326,1.3356028368794326,-0.37530995872709993,-2.2089957518533607,1.2759691,-2.2089958,1.2759691,-2.2089958,1.2759691,-2.2089958
2570,2.2095960816086584,2.2313991340412804,1.3354609929078014,1.3354609929078014,-0.37530995872709993,-2.2089957518533607,1.2679691,-2.2089958,1.2679691,-2.2089958,1.2679691,-2.2089958
2571,2.2102269548504485,2.232499019303585,1.3353191489361702,1.3353191489361702,-0.37530995872709993,-2.2089957518533607,1.2599691,-2.2089958,1.2599691,-2.2089958,1.2599691,-2.2089958
2572,2.2108562605072737,2.233590577594841,1.335177304964539,1.335177304964539,-0.37530995872709993,-2.2089957518533607,1.2519691,-2.2089958,1.2519691,-2.2089958,1.2519691,-2.2089958
2573,2.21148396488862,2.234673821241505,1.3350354609929078,1.3350354609929078,-0.37530995872709993,-2.2089957518533607,1.2439691,-2.2089958,1.2439691,-2.2089958,1.2439691,-2.2089958
2574,2.2121100343508577,2.2357487626782038,1.3348936170212766,1.3348936170212766,-0.37530995872709993,-2.2089957518533607,1.2359691,-2.2089958,1.2359691,-2.2089958,1.2359691,-2.2089958
2575,2.2127344352975533,2.2368154144475847,1.3347517730496454,1.3347517730496454,0.4647510021627658,-1.4370326269473304,1.227969,-2.1789958,1.227969,-2.1789958,1.227969,-2.1789958
2576,2.2133571341797835,2.2378737892001683,1.334609929078014,1.334609929078014,0.4647510021627658,-1.4370326269473304,1.219969,-2.1489959,1.219969,-2.1489959,1.219969,-2.1489959
2577,2.213978065992883,2.238923918322609,1.334468085106383,1.334468085106383,0.4647510021627658,-1.4370326269473304,1.211969,-2.118996,1.211969,-2.118996,1.211969,-2.118996
2578,2.2145971665212767,2.239965833147121,1.3343262411347516,1.3343262411347516,0.4647510021627658,-1.4370326269473304,1.203969,-2.088996,1.203969,-2.088996,1.203969,-2.088996
2579,2.215214372334809,2.2409995649426158,1.3341843971631207,1.3341843971631207,0.4647510021627658,-1.4370326269473304,1.195969,-2.058996,1.195969,-2.058996,1.195969,-2.058996
2580,2.2158296207850663,2.2420251449059583,1.3340425531914892,1.3340425531914892,0.4647510021627658,-1.4370326269473304,1.187969,-2.028996,1.187969,-2.028996,1.187969,-2.028996
2581,2.216442850001699,2.243042604153349,1.333900709219858,1.333900709219858,0.4647510021627658,-1.4370326269473304,1.179969,-1.998996,1.179969,-1.998996,1.179969,-1.998996
2582,2.2170539988887352,2.244051973711829,1.3337588652482268,1.3337588652482268,0.4647510021627658,-1.4370326269473304,1.1719689,-1.968996,1.1719689,-1.968996,1.1719689,-1.968996
2583,2.2176630071208976,2.245053284510907,1.3336170212765956,1.3336170212765956,0.4647510021627658,-1.4370326269473304,1.1639689,-1.9389961,1.1639689,-1.9389961,1.1639689,-1.9389961
2584,2.2182698151399203,2.2460465673743046,1.3334751773049645,1.3334751773049645,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2585,2.2188743641508677,2.247031853011829,1.3333333333333333,1.3333333333333333,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2586,2.2194807922426105,2.248015981599822,1.333191489361702,1.333191489361702,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2587,2.2200890979258614,2.24899895072644,1.3330496453900709,1.3330496453900709,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2588,2.2206992789837936,2.2499807568094834,1.3329078014184397,1.3329078014184397,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2589,2.221311333192745,2.2509613962709905,1.3327659574468085,1.3327659574468085,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2590,2.221925258322228,2.251940865537251,1.3326241134751773,1.3326241134751773,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2591,2.2225410521349374,2.2529191610388195,1.332482269503546,1.332482269503546,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2592,2.2231587123867564,2.2538962792105277,1.332340425531915,1.332340425531915,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2593,2.223778236826768,2.2548722164914983,1.3321985815602837,1.3321985815602837,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2594,2.22439962319726,2.255846969325157,1.3320567375886525,1.3320567375886525,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2595,2.225022869233737,2.2568205341592464,1.3319148936170213,1.3319148936170213,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2596,2.2256479726649245,2.2577929074458383,1.3317730496453901,1.3317730496453901,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2597,2.2262749312127803,2.2587640856413462,1.3316312056737587,1.3316312056737587,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2598,2.2269037425925013,2.25973406520654,1.3314893617021277,1.3314893617021277,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2599,2.227534404512532,2.2607028426065567,1.3313475177304963,1.3313475177304963,0.4647510021627658,-1.4370326269473304,1.1559689,-1.9089961,1.1559689,-1.9089961,1.1559689,-1.9089961
2600,2.228166914674573,2.261670414310915,1.3312056737588653,1.3312056737588653,0.42519908563505904,-1.1470652046625516,1.1479689,-1.8789961,1.1479689,-1.8789961,1.1479689,-1.8789961
2601,2.2287968806478933,2.2626300889839923,1.331063829787234,1.331063829787234,0.42519908563505904,-1.1470652046625516,1.1399689,-1.8489962,1.1399689,-1.8489962,1.1399689,-1.8489962
2602,2.2294242460487586,2.2635818987113083,1.3309219858156027,1.3309219858156027,0.42519908563505904,-1.1470652046625516,1.1319689,-1.8189962,1.1319689,-1.8189962,1.1319689,-1.8189962
2603,2.2300489552415055,2.2645258754193054,1.3307801418439715,1.3307801418439715,0.42519908563505904,-1.1470652046625516,1.1239688,-1.7889962,1.1239688,-1.7889962,1.1239688,-1.7889962
2604,2.2306709533346707,2.2654620508678036,1.3306382978723403,1.3306382978723403,0.42519908563505904,-1.1470652046625516,1.1159688,-1.7589962,1.1159688,-1.7589962,1.1159688,-1.7589962
2605,2.231290186177132,2.266390456642569,1.3304964539007091,1.3304964539007091,0.42519908563505904,-1.1470652046625516,1.1079688,-1.7289963,1.1079688,-1.7289963,1.1079688,-1.7289963
